  0.0000000e+000  1.0463983e+000
  2.4769942e-001  1.0463983e+000
  4.9539885e-001  1.0463983e+000
  7.4309826e-001  1.0463983e+000
  9.9079770e-001  1.0439563e+000
  1.2384971e+000  1.0439563e+000
  1.4861965e+000  1.0488403e+000
  1.7338960e+000  1.0463983e+000
  1.9815954e+000  1.0488403e+000
  2.2292948e+000  1.0463983e+000
  2.4769943e+000  1.0488403e+000
  2.7246938e+000  1.0463983e+000
  2.9723930e+000  1.0488403e+000
  3.2200925e+000  1.0488403e+000
  3.4677920e+000  1.0488403e+000
  3.7154913e+000  1.0488403e+000
  3.9631908e+000  1.0488403e+000
  4.2108903e+000  1.0512823e+000
  4.4585896e+000  1.3931626e+000
  4.7062893e+000  2.9560442e+000
  4.9539886e+000  3.3956046e+000
  5.2016878e+000  3.5592189e+000
  5.4493876e+000  3.6349208e+000
  5.6970868e+000  3.6544569e+000
  5.9447861e+000  3.6788769e+000
  6.1924858e+000  3.7032969e+000
  6.4401851e+000  3.7252750e+000
  6.6878843e+000  3.7448111e+000
  6.9355841e+000  3.7521372e+000
  7.1832833e+000  3.7594631e+000
  7.4309826e+000  3.7716732e+000
  7.6786823e+000  3.7741151e+000
  7.9263816e+000  3.7960932e+000
  8.1740808e+000  3.8156292e+000
  8.4217806e+000  3.8302813e+000
  8.6694803e+000  3.8424912e+000
  8.9171791e+000  3.8547013e+000
  9.1648788e+000  3.8742373e+000
  9.4125786e+000  3.8815632e+000
  9.6602774e+000  3.8913312e+000
  9.9079771e+000  3.8986573e+000
  1.0155677e+001  3.9157512e+000
  1.0403376e+001  3.9279613e+000
  1.0651075e+001  3.9426134e+000
  1.0898775e+001  3.9548233e+000
  1.1146474e+001  3.9645913e+000
  1.1394174e+001  3.9743593e+000
  1.1641873e+001  3.9914534e+000
  1.1889572e+001  4.0012212e+000
  1.2137272e+001  4.0134315e+000
  1.2384972e+001  4.0231996e+000
  1.2632670e+001  4.0256414e+000
  1.2880370e+001  4.0354095e+000
  1.3128070e+001  4.0402932e+000
  1.3375769e+001  4.0500612e+000
  1.3623468e+001  4.0573874e+000
  1.3871168e+001  4.0622716e+000
  1.4118867e+001  4.0647135e+000
  1.4366567e+001  4.0720396e+000
  1.4614266e+001  4.0769234e+000
  1.4861965e+001  4.0818076e+000
  1.5109665e+001  4.0866914e+000
  1.5357365e+001  4.0964594e+000
  1.5605063e+001  4.0989013e+000
  1.5852763e+001  4.1037855e+000
  1.6100462e+001  4.1086693e+000
  1.6348162e+001  4.1111116e+000
  1.6595861e+001  4.1184373e+000
  1.6843561e+001  4.1208796e+000
  1.7091261e+001  4.1233215e+000
  1.7338961e+001  4.1282053e+000
  1.7586658e+001  4.1306477e+000
  1.7834358e+001  4.1330895e+000
  1.8082058e+001  4.1355314e+000
  1.8329758e+001  4.1379733e+000
  1.8577457e+001  4.1404157e+000
  1.8825157e+001  4.1452994e+000
  1.9072855e+001  4.1452994e+000
  1.9320555e+001  4.1477413e+000
  1.9568254e+001  4.1526256e+000
  1.9815954e+001  4.1526256e+000
  2.0063654e+001  4.1550674e+000
  2.0311354e+001  4.1550674e+000
  2.0559052e+001  4.1648355e+000
  2.0806751e+001  4.1648355e+000
  2.1054451e+001  4.1672773e+000
  2.1302151e+001  4.1697197e+000
  2.1549850e+001  4.1672773e+000
  2.1797550e+001  4.1721616e+000
  2.2045248e+001  4.1746035e+000
  2.2292948e+001  4.1746035e+000
  2.2540648e+001  4.1770453e+000
  2.2788347e+001  4.1794877e+000
  2.3036047e+001  4.1794877e+000
  2.3283747e+001  4.1770453e+000
  2.3531445e+001  4.1770453e+000
  2.3779144e+001  4.1819296e+000
  2.4026844e+001  4.1843715e+000
  2.4274544e+001  4.1819296e+000
  2.4522244e+001  4.1819296e+000
  2.4769943e+001  4.1868134e+000
  2.5017641e+001  4.1843715e+000
  2.5265341e+001  4.1843715e+000
  2.5513041e+001  4.1916976e+000
  2.5760740e+001  4.1868134e+000
  2.6008440e+001  4.1892557e+000
  2.6256140e+001  4.1916976e+000
  2.6503838e+001  4.1916976e+000
  2.6751537e+001  4.1916976e+000
  2.6999237e+001  4.1892557e+000
  2.7246937e+001  4.1916976e+000
  2.7494637e+001  4.1941395e+000
  2.7742336e+001  4.1941395e+000
  2.7990034e+001  4.1965814e+000
  2.8237734e+001  4.1965814e+000
  2.8485434e+001  4.1941395e+000
  2.8733133e+001  4.1941395e+000
  2.8980833e+001  4.1941395e+000
  2.9228533e+001  4.2014656e+000
  2.9476233e+001  4.2014656e+000
  2.9723930e+001  4.1990237e+000
  2.9971630e+001  4.1990237e+000
  3.0219330e+001  4.1965814e+000
  3.0467030e+001  4.1965814e+000
  3.0714729e+001  4.1990237e+000
  3.0962429e+001  4.2014656e+000
  3.1210127e+001  4.2014656e+000
  3.1457827e+001  4.2039075e+000
  3.1705526e+001  4.2039075e+000
  3.1953226e+001  4.2014656e+000
  3.2200924e+001  4.2014656e+000
  3.2448624e+001  4.1990237e+000
  3.2696323e+001  4.2014656e+000
  3.2944023e+001  4.2039075e+000
  3.3191723e+001  4.2039075e+000
  3.3439423e+001  4.2014656e+000
  3.3687122e+001  4.2014656e+000
  3.3934822e+001  4.2014656e+000
  3.4182522e+001  4.2014656e+000
  3.4430222e+001  4.2014656e+000
  3.4677921e+001  4.2014656e+000
  3.4925617e+001  4.2039075e+000
  3.5173317e+001  4.2039075e+000
  3.5421017e+001  4.2063494e+000
  3.5668716e+001  4.2014656e+000
  3.5916416e+001  4.1990237e+000
  3.6164116e+001  4.2014656e+000
  3.6411816e+001  4.2063494e+000
  3.6659515e+001  4.2039075e+000
  3.6907215e+001  4.2063494e+000
  3.7154915e+001  4.2039075e+000
  3.7402615e+001  4.2014656e+000
  3.7650314e+001  4.2039075e+000
  3.7898010e+001  4.2039075e+000
  3.8145710e+001  4.2014656e+000
  3.8393410e+001  4.2039075e+000
  3.8641109e+001  4.2063494e+000
  3.8888809e+001  4.2063494e+000
  3.9136509e+001  4.2063494e+000
  3.9384209e+001  4.2014656e+000
  3.9631908e+001  4.2014656e+000
  3.9879608e+001  4.2039075e+000
  4.0127308e+001  4.2063494e+000
  4.0375008e+001  4.2039075e+000
  4.0622707e+001  4.2039075e+000
  4.0870403e+001  4.2039075e+000
  4.1118103e+001  4.2039075e+000
  4.1365803e+001  4.2063494e+000
  4.1613503e+001  4.2039075e+000
  4.1861202e+001  4.2014656e+000
  4.2108902e+001  4.2039075e+000
  4.2356602e+001  4.2112336e+000
  4.2604301e+001  4.2063494e+000
  4.2852001e+001  4.2063494e+000
  4.3099701e+001  4.2039075e+000
  4.3347401e+001  4.2039075e+000
  4.3595100e+001  4.2039075e+000
  4.3842800e+001  4.2063494e+000
  4.4090496e+001  4.2087917e+000
  4.4338196e+001  4.2063494e+000
  4.4585896e+001  4.2063494e+000
  4.4833595e+001  4.2039075e+000
  4.5081295e+001  4.2039075e+000
  4.5328995e+001  4.2039075e+000
  4.5576694e+001  4.2039075e+000
  4.5824394e+001  4.2039075e+000
  4.6072094e+001  4.2039075e+000
  4.6319794e+001  4.2087917e+000
  4.6567493e+001  4.2014656e+000
  4.6815193e+001  4.2039075e+000
  4.7062889e+001  4.2039075e+000
  4.7310589e+001  4.2063494e+000
  4.7558289e+001  4.2039075e+000
  4.7805988e+001  4.2087917e+000
  4.8053688e+001  4.2063494e+000
  4.8301388e+001  4.2014656e+000
  4.8549088e+001  4.2039075e+000
  4.8796787e+001  4.2039075e+000
  4.9044487e+001  4.2039075e+000
  4.9292187e+001  4.2063494e+000
