  2.9500000e+001  3.5676600e+000  2.4890400e+000
  3.0000000e+001  3.5670900e+000  2.4886400e+000
  3.0500000e+001  3.5614800e+000  2.4830300e+000
  3.1000000e+001  3.5620600e+000  2.4834300e+000
  3.1500000e+001  3.5620600e+000  2.4834300e+000
  3.2000000e+001  3.5670900e+000  2.4886400e+000
  3.2500000e+001  3.5670900e+000  2.4886400e+000
  3.3000000e+001  3.5510900e+000  2.4886400e+000
  3.3500000e+001  3.5637100e+000  2.4862800e+000
  3.4000000e+001  3.5676600e+000  2.4718600e+000
  3.4500000e+001  3.5620600e+000  2.4834300e+000
  3.5000000e+001  3.5609000e+000  2.4826300e+000
  3.5500000e+001  3.5637100e+000  2.4862800e+000
  3.6000000e+001  3.5670900e+000  2.4886400e+000
  3.6500000e+001  3.5614800e+000  2.4830300e+000
  3.7000000e+001  3.5670900e+000  2.4886400e+000
  3.7500000e+001  3.5670900e+000  2.4886400e+000
  3.8000000e+001  3.5670900e+000  2.4886400e+000
  3.8500000e+001  3.5614800e+000  2.4830300e+000
  3.9000000e+001  3.5670900e+000  2.4886400e+000
  3.9500000e+001  3.5716200e+000  2.4918000e+000
  4.0000000e+001  3.5676600e+000  2.4718600e+000
  4.0500000e+001  3.5670900e+000  2.4714600e+000
  4.1000000e+001  3.5620600e+000  2.4834300e+000
  4.1500000e+001  3.5614800e+000  2.4830300e+000
  4.2000000e+001  3.5614800e+000  2.4830300e+000
  4.2500000e+001  3.5505200e+000  2.4882400e+000
  4.3000000e+001  3.5670900e+000  2.5058800e+000
  4.3500000e+001  3.5670900e+000  2.4886400e+000
  4.4000000e+001  3.5670900e+000  2.5058800e+000
  4.4500000e+001  3.5670900e+000  2.5058800e+000
  4.5000000e+001  3.5670900e+000  2.5058800e+000
  4.5500000e+001  3.5670900e+000  2.5231900e+000
  4.6000000e+001  3.5670900e+000  2.5231900e+000
  4.6500000e+001  3.5670900e+000  2.5231900e+000
  4.7000000e+001  3.5614800e+000  2.5175800e+000
  4.7500000e+001  3.5676600e+000  2.5062900e+000
  4.8000000e+001  3.5614800e+000  2.5002700e+000
  4.8500000e+001  3.5670900e+000  2.5231900e+000
  4.9000000e+001  3.5614800e+000  2.5175800e+000
  4.9500000e+001  3.5665100e+000  2.4882400e+000
  5.0000000e+001  3.5670900e+000  2.4886400e+000
  5.0500000e+001  3.5665100e+000  2.4882400e+000
  5.1000000e+001  3.5614800e+000  2.4830300e+000
  5.1500000e+001  3.5614800e+000  2.4830300e+000
  5.2000000e+001  3.5676600e+000  2.5062900e+000
  5.2500000e+001  3.5614800e+000  2.4830300e+000
  5.3000000e+001  3.5676600e+000  2.4890400e+000
  5.3500000e+001  3.5670900e+000  2.4714600e+000
  5.4000000e+001  3.5670900e+000  2.4714600e+000
  5.4500000e+001  3.5614800e+000  2.4830300e+000
  5.5000000e+001  3.5670900e+000  2.4886400e+000
  5.5500000e+001  3.5575300e+000  2.4802700e+000
  5.6000000e+001  3.5614800e+000  2.5002700e+000
  5.6500000e+001  3.5670900e+000  2.4886400e+000
  5.7000000e+001  3.5775200e+000  2.4830300e+000
  5.7500000e+001  3.5670900e+000  2.5058800e+000
  5.8000000e+001  3.5676600e+000  2.5235900e+000
  5.8500000e+001  3.5620600e+000  2.5006800e+000
  5.9000000e+001  3.5670900e+000  2.5058800e+000
  5.9500000e+001  3.5670900e+000  2.5058800e+000
