95 10 3 13 39 7 16 3.96607  3.28644  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 7 27 3.97839  3.29656  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 7 38 3.98400  3.28697  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 7 44 3.98336  3.28644  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 7 55 3.97839  3.28136  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 7 66 4.00134  3.27181  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 7 77 3.98336  3.28644  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 7 88 3.98336  3.27128  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 7 99 3.98336  3.27128  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 8 10 3.97775  3.26567  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 8 15 3.98400  3.28697  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 8 26 3.97839  3.28136  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 8 37 3.98271  3.27075  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 8 48 3.98336  3.28644  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 8 59 3.97839  3.25109  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 8 64 3.98336  3.27128  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 8 81 3.98400  3.27181  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 8 86 3.98336  3.27128  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 8 97 3.98336  3.25617  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 9 8 3.97775  3.25056  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 9 14 3.97894  3.23751  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 9 25 3.98400  3.24163  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 9 36 3.98336  3.22609  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 9 47 3.98336  3.22609  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 9 58 3.97711  3.20498  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 9 69 3.97839  3.19109  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 9 74 3.98400  3.19669  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 9 91 3.96047  3.17568  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 9 96 3.98336  3.18129  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 10 7 3.98336  3.16644  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 10 18 3.98336  3.16644  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 10 24 3.97839  3.14654  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 10 35 3.98400  3.15215  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 10 46 3.98336  3.13688  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 10 57 3.98336  3.13688  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 10 68 3.98336  3.12217  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 10 79 3.97839  3.11706  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 10 90 3.97839  3.08775  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 10 95 3.97775  3.08725  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 11 6 3.97839  3.07316  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 11 17 3.97775  3.07267  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 11 28 3.97839  3.07316  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 11 34 3.96607  3.06373  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 11 45 3.98400  3.04972  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 11 56 3.98400  3.04972  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 11 67 3.98400  3.03525  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 11 78 3.97839  3.02964  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 11 89 3.97839  3.00084  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 11 94 3.98336  3.02034  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 12 5 3.98400  2.99211  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 12 16 3.98336  2.99163  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 12 27 3.97894  2.97403  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 12 38 3.97775  2.97172  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 12 49 3.98023  2.96075  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 12 54 3.98336  2.96307  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 12 65 3.97839  2.94373  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 12 76 3.98336  2.93469  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 12 87 3.98336  2.93469  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 12 98 3.98400  2.93516  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 13 4 3.97775  2.91494  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 13 15 3.96607  2.90646  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 13 26 3.98400  2.90693  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 13 37 3.97775  2.90085  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 13 48 3.96607  2.89241  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 13 59 3.98778  2.88159  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 13 64 3.98400  2.87886  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 13 75 3.98336  2.87839  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 13 86 3.96111  2.87325  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 13 97 3.97775  2.85881  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 14 8 3.98336  2.86442  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 14 14 3.97775  2.85881  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 14 25 3.96672  2.86488  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 14 36 3.98400  2.85095  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 14 47 3.98336  2.85048  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 14 58 3.98336  2.85048  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 14 69 3.97839  2.84534  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 14 74 3.98400  2.85095  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 14 85 3.98400  2.83705  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 14 96 3.98400  2.85095  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 15 7 3.98400  2.83705  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 15 18 3.97839  2.83144  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 15 24 3.98400  2.85095  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 15 35 3.96047  2.83098  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 15 46 3.98336  2.83659  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 15 57 3.98336  2.82274  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 15 68 3.97775  2.83098  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 15 78 3.97398  2.81446  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 15 84 3.98336  2.83659  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 15 95 3.97398  2.81446  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 16 6 3.98336  2.82274  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 16 17 3.98336  2.82274  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 16 28 3.97839  2.81758  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 16 39 3.98336  2.82274  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 16 44 3.97775  2.81713  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 16 55 3.97775  2.81713  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 16 66 3.97904  2.80422  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 16 77 3.98336  2.82274  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 16 88 3.98400  2.82319  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 16 94 3.97398  2.81446  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 17 5 3.98336  2.82274  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 17 16 3.97894  2.81961  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 17 27 3.97839  2.81758  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 17 38 3.98336  2.82274  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 17 49 3.98336  2.82274  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 17 54 3.97839  2.81758  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 17 65 3.96672  2.82319  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 17 76 3.97904  2.81804  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 17 87 3.96232  2.83390  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 17 98 3.97334  2.81400  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 18 4 3.97775  2.83098  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 18 15 3.97839  2.83144  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 18 26 3.98400  2.83705  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 18 37 3.97894  2.83345  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 18 48 3.98400  2.82319  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 18 59 3.98336  2.83659  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 18 64 3.97839  2.83144  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 18 75 3.98400  2.83705  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 18 86 3.98400  2.83705  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 18 97 3.98400  2.83705  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 19 8 3.96607  2.83659  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 19 19 3.97775  2.83098  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 19 25 3.98336  2.83659  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 19 36 3.98400  2.83705  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 19 46 3.98336  2.83659  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 19 57 3.97904  2.81804  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 19 68 3.97711  2.83052  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 19 74 3.97839  2.83144  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 19 85 3.98400  2.82319  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 19 96 3.98336  2.82274  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 20 7 3.98336  2.82274  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 20 23 3.96607  2.82274  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 20 29 3.96607  2.82274  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 20 34 3.97775  2.83098  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 20 45 3.98336  2.82274  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 20 56 3.97839  2.81758  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 20 67 3.97839  2.83144  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 20 78 3.97775  2.83098  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 20 84 3.98271  2.83613  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 20 95 3.98336  2.83659  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 21 6 3.98336  2.83659  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 21 17 3.98400  2.85095  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 21 28 3.97839  2.83144  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 21 39 3.98336  2.85048  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 21 44 3.99509  2.84488  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 21 55 3.97775  2.84488  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 21 66 3.98400  2.85095  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 21 77 3.97775  2.84488  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 21 88 3.97775  2.84488  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 21 94 3.97775  2.84488  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 22 5 3.98336  2.85048  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 22 16 3.98336  2.86442  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 22 27 3.98336  2.85048  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 22 38 3.96111  2.85927  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 22 49 3.98400  2.86488  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 22 54 3.98336  2.86442  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 22 65 3.97839  2.85927  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 22 82 3.98336  2.87839  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 22 87 3.97775  2.87278  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 22 98 3.97775  2.87278  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 23 4 3.97894  2.87520  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 23 14 3.98336  2.87839  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 23 25 3.97894  2.87520  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 23 36 3.98336  2.89241  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 23 53 3.98336  2.89241  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 23 58 3.98336  2.89241  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 23 64 3.97398  2.88406  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 23 75 3.98400  2.87886  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 23 86 3.98400  2.87886  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 23 97 3.98400  2.89287  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 24 8 3.98336  2.89241  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 24 19 3.97839  2.87325  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 24 24 3.98271  2.89194  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 24 35 3.98336  2.87839  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 24 46 3.98400  2.87886  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 24 63 3.98336  2.87839  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 24 68 3.98336  2.87839  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 24 74 3.98336  2.89241  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 24 85 3.97839  2.87325  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 24 96 3.98336  2.87839  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 25 7 3.98400  2.89287  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 25 18 3.98336  2.87839  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 25 29 3.96607  2.89241  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 25 40 3.98336  2.89241  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 25 45 3.98336  2.89241  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 25 56 3.98336  2.89241  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 25 67 3.98400  2.90693  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 25 78 3.97958  2.90371  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 25 84 3.98336  2.89241  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 25 95 3.98336  2.90646  1  1  1  1  1  1  1  1  0  0  0  0
95 10 3 13 39 26 6 3.98336  2.90646  1  1  1  1  1  1  1  1  0  0  0  0
