100.0000     14.8000
0.0000     34.2000
0.0000     42.0500
0.0000     40.1250
0.0000     37.6250
0.0000     35.6500
0.0000     33.7750
0.0000     32.1250
0.0000     31.1250
3.3554     29.6000
3.3554     29.8750
3.3554     29.8250
3.3554     29.7250
3.3554     29.0500
3.3554     29.2750
3.3554     29.2250
3.3554     29.4000
3.3554     29.2000
3.3554     29.0500
3.3554     28.6250
3.3554     28.7250
3.3554     28.7750
3.3554     28.6500
3.3554     28.6750
3.3554     28.8250
3.3554     28.6750
3.3554     28.6500
3.3554     28.6250
3.3554     29.0000
13.3554     28.8750
13.3554     31.6250
13.3554     34.1500
13.3554     36.5000
13.3554     38.3000
13.3554     39.6000
13.3554     40.9250
13.3554     42.3500
13.3554     43.6250
13.3554     44.6000
13.3554     45.1750
13.3554     46.0750
13.3554     46.7500
13.3554     47.6250
13.3554     48.4250
13.3554     48.6750
13.3554     49.1000
13.3554     49.4500
13.3554     49.8500
13.3554     50.2250
13.3554     50.6250
13.3554     50.8250
13.3554     51.4000
13.3554     51.5750
13.3554     51.6500
13.3554     51.9500
13.3554     52.2500
13.3554     52.6500
13.3554     52.6000
13.3554     52.6500
13.3554     52.8500
13.3554     53.0500
13.3554     53.2500
13.3554     53.2750
13.3554     53.1250
13.3554     53.1250
13.3554     53.4250
13.3554     53.5500
13.3554     53.6250
13.3554     53.7250
13.3554     53.8000
13.3554     54.0250
13.3554     53.7250
13.3554     54.0500
13.3554     54.2750
13.3554     53.7500
13.3554     53.6750
13.3554     53.5500
13.3554     53.7250
13.3554     54.2250
13.3554     54.1250
13.3554     54.3250
13.3554     54.2000
13.3554     54.6000
13.3554     54.4750
13.3554     54.1000
13.3554     54.3000
13.3554     54.4250
13.3554     54.5250
13.3554     54.3250
13.3554     54.6000
13.3554     54.4750
13.3554     54.4250
13.3554     54.4000
13.3554     54.6000
13.3554     54.4000
13.3554     54.5250
13.3554     54.6000
13.3554     54.4250
13.3554     54.3500
13.3554     54.3250
13.3554     54.3000
13.3554     54.4000
13.3554     55.1250
13.3554     55.2000
13.3554     55.1500
13.3554     55.2000
13.3554     55.0250
13.3554     55.0250
13.3554     55.2500
13.3554     54.9500
13.3554     55.1500
13.3554     55.0500
13.3554     54.8000
13.3554     54.8500
13.3554     55.3250
13.3554     54.8750
13.3554     55.2000
13.3554     55.0750
13.3554     55.2750
13.3554     55.1500
13.3554     55.3750
13.3554     54.9500
13.3554     54.7000
13.3554     54.6000
13.3554     55.0000
13.3554     54.8250
13.3554     54.9750
13.3554     55.0750
13.3554     55.1750
3.3554     55.1000
3.3554     53.5750
3.3554     51.7000
3.3554     50.1000
3.3554     49.0000
3.3554     47.9250
3.3554     46.8750
3.3554     45.7000
3.3554     44.9750
3.3554     44.1750
3.3554     43.3250
3.3554     42.6000
3.3554     41.7750
3.3554     41.0000
3.3554     40.1750
3.3554     39.5000
3.3554     38.8750
3.3554     38.4250
3.3554     38.0000
3.3554     37.6500
3.3554     37.2000
3.3554     36.8250
3.3554     36.7000
3.3554     36.3000
3.3554     35.9000
3.3554     35.9500
3.3554     35.4000
3.3554     35.4250
3.3554     35.0750
3.3554     34.3250
3.3554     34.4500
3.3554     34.1000
3.3554     34.2250
3.3554     33.6750
3.3554     33.5000
3.3554     33.8500
3.3554     33.4250
3.3554     33.3500
3.3554     33.3500
3.3554     33.3500
3.3554     33.1250
3.3554     32.8250
3.3554     32.9500
3.3554     32.7000
3.3554     32.7750
3.3554     32.8500
3.3554     32.3500
3.3554     32.0500
3.3554     32.1500
3.3554     32.1000
3.3554     31.9750
3.3554     32.1500
3.3554     31.9750
3.3554     31.8250
3.3554     31.7500
3.3554     31.8250
3.3554     31.7500
3.3554     31.8500
3.3554     31.5750
3.3554     31.6500
3.3554     31.7500
3.3554     31.8750
3.3554     31.5500
3.3554     31.3500
3.3554     30.9000
3.3554     31.0750
3.3554     30.9750
3.3554     31.2750
3.3554     31.4000
3.3554     31.2000
3.3554     31.1750
3.3554     31.2000
3.3554     31.2750
3.3554     31.1250
3.3554     31.3000
3.3554     31.3750
3.3554     31.1750
3.3554     31.2500
3.3554     31.0500
3.3554     30.9250
3.3554     30.7750
3.3554     30.7250
3.3554     30.7000
3.3554     30.9500
3.3554     30.8000
3.3554     30.7750
3.3554     30.8000
3.3554     30.6000
3.3554     30.5750
3.3554     31.0250
3.3554     31.1000
3.3554     30.9500
3.3554     31.2250
3.3554     30.9000
3.3554     30.9500
3.3554     30.9250
3.3554     30.6750
3.3554     30.6000
3.3554     30.6500
3.3554     30.3750
3.3554     30.6750
3.3554     30.7000
3.3554     30.6250
3.3554     30.7500
3.3554     30.9750
3.3554     30.9750
3.3554     30.7500
3.3554     30.8000
3.3554     30.7500
3.3554     30.8500
3.3554     31.0000
3.3554     30.4750
3.3554     30.7000
3.3554     30.5750
3.3554     30.4000
3.3554     30.3500
3.3554     30.6250
3.3554     30.7000
3.3554     30.5500
3.3554     30.6000
3.3554     30.8250
