133,12.125,-18.9,24,83
134,12.125,-18.8,24,83
135,12.125,-18.9,24,83
136,12.125,-18.9,24,83
137,12.125,-18.8,24,83
138,12.125,-18.8,24,83
139,12.125,-18.8,24,83
140,12.125,-18.8,24,83
141,12.125,-18.9,24,83
142,12.125,-18.9,24,83
143,12.125,-18.8,24,83
144,12.1,-23.1,24,83
145,11.125,-250,24,83
146,11.2,-95.6,24,83
147,11.6,-23.6,24,83
148,12.1,-6.5,24,82
149,12.3,6.6,24,82
150,12.4,10.9,24,82
151,12.5,8.5,24,82
152,12.525,10.8,24,82
153,12.6,9.2,24,82
154,12.625,6.7,24,82
155,12.675,11,24,82
156,12.725,8.2,24,82
157,12.725,7,24,82
158,12.775,10.3,24,82
159,12.825,9.4,24,82
160,12.825,6.6,24,82
161,12.85,13,24,82
162,12.875,7,24,83
163,12.875,2.8,24,83
164,12.875,9.2,24,83
165,12.9,7.9,24,83
166,12.925,7.4,24,83
167,12.95,6.5,24,83
168,12.95,4.8,24,83
169,12.975,5.1,24,83
170,12.95,10.8,24,83
171,13,8.7,24,83
172,13,7.8,24,83
173,13,5.6,24,83
174,13.025,7.1,24,83
175,13.025,7.2,24,83
176,13.05,4.3,24,83
177,13.075,4.5,24,83
178,13,3.8,24,83
179,13.075,11.6,24,83
180,13.125,5.9,24,83
181,13.1,8,24,83
182,13.1,0.5,24,83
183,13,4.9,24,83
184,13.125,18.7,24,83
185,13.25,12.2,24,83
186,13.225,0.7,24,83
187,13.2,11.3,24,83
188,13.2,8.5,24,83
189,13.2,6.5,24,83
190,13.2,9.9,24,83
191,13.2,2.7,24,83
192,13.2,8.4,24,83
193,13.225,8.6,24,83
194,13.25,8.2,24,83
195,13.25,7.4,24,83
196,13.25,6.2,24,83
197,13.25,7.5,24,83
198,13.25,9.3,24,83
199,13.25,7.6,24,83
200,13.25,7.7,24,83
201,13.3,7.6,24,83
202,13.225,-17,24,83
203,12.775,-46,24,83
204,12.7,21.6,24,83
205,12.825,-32.2,24,83
206,12.575,4.6,24,83
207,13.125,40,24,83
208,13.675,28.9,24,83
209,13.575,18.4,24,83
210,13.475,11.9,24,83
211,13.425,8.6,24,83
212,13.4,13.8,24,83
213,13.4,12.8,24,83
214,13.4,12.2,24,83
215,13.4,6.5,24,83
216,13.425,11.7,24,83
217,13.45,12,24,83
218,13.5,19,24,83
219,13.625,20.9,24,83
220,13.7,17.8,24,83
221,13.675,15.1,24,83
222,13.625,6.2,24,83
223,13.5,4.5,24,83
224,13.45,11.3,24,83
225,13.5,9.8,24,83
226,13.525,12.6,24,83
227,13.55,11.3,24,83
228,13.475,-1.5,24,83
229,13.275,-7.8,24,83
230,13.225,5.6,24,83
231,13.325,17.4,24,83
232,13.55,18.7,24,83
233,13.55,12.2,24,83
234,13.525,8.3,24,83
235,13.425,3.1,24,83
236,13.475,14.6,24,83
237,13.625,0,24,83
238,13.725,17.8,24,83
239,13.75,16.3,24,83
240,13.75,15.9,24,83
241,13.725,0,24,83
242,13.7,13.7,24,83
243,13.7,6.6,24,83
244,13.575,9.7,24,83
245,13.6,7.1,24,83
246,13.575,7.5,24,83
247,13.6,10.9,24,83
248,13.65,16.3,24,83
249,13.7,14.8,24,83
250,13.625,11.9,24,83
251,13.675,6.7,24,83
252,13.575,5.6,24,83
253,13.55,6.3,24,83
254,13.55,6.5,24,83
255,13.55,7,24,83
256,13.55,7.4,24,83
257,13.55,8.1,24,83
258,13.55,8.4,24,83
259,13.55,9,24,83
260,13.575,9.9,24,83
261,13.575,8.5,24,83
262,13.525,6.1,24,83
263,13.5,13.2,24,83
264,13.525,7.8,24,83
265,13.5,7.6,24,83
266,13.5,7.1,24,83
267,13.5,5.5,24,83
268,13.475,2.2,24,83
269,13.525,13.3,24,83
270,13.575,13.3,24,83
271,13.575,13.3,24,83
272,13.575,13.3,24,83
273,13.575,13.3,24,83
274,13.575,13.3,24,83
275,13.575,13.3,24,83
276,13.575,13.3,24,83
277,13.575,13.3,24,83
278,13.575,13.3,24,83
279,13.575,13.3,24,83
280,13.575,13.3,24,83
281,13.575,13.3,24,83
282,13.575,13.3,24,83
283,13.575,13.3,24,83
284,13.575,13.3,24,83
285,13.575,13.3,24,83
286,13.575,13.3,24,83
287,13.575,13.3,24,83
288,13.575,13.3,24,83
289,13.575,13.3,24,83
290,13.575,13.3,24,83
291,13.575,13.3,24,83
292,13.575,13.3,24,83
293,13.575,13.3,24,83
294,13.575,13.3,24,83
295,13.575,13.3,24,83
296,13.575,13.3,24,83
297,13.575,13.3,24,83
298,13.575,13.3,24,83
299,13.575,13.3,24,83
300,13.575,13.3,24,83
301,13.575,13.3,24,83
302,13.575,13.3,24,83
303,13.575,13.3,24,83
304,13.575,13.3,24,83
305,13.575,13.3,24,83
306,13.575,13.3,24,83
307,13.575,13.3,24,83
308,13.575,13.3,24,83
309,13.575,13.3,24,83
310,13.575,13.3,24,83
311,13.575,13.3,24,83
312,13.575,13.3,24,83
313,13.575,13.3,24,83
314,13.575,13.3,24,83
315,13.575,13.3,24,83
316,13.575,13.3,24,83
317,13.575,13.3,24,83
318,13.575,13.3,24,83
319,13.575,13.3,24,83
320,13.575,13.3,24,83
321,13.575,13.3,24,83
322,13.25,-24.2,24,83
323,11.575,-105.2,24,83
324,11.575,-90.3,24,83
325,10.7,-250,24,83
326,11.275,-64,24,82
327,11.75,-63.6,24,82
328,11.75,-63,24,82
329,11.775,-63.1,24,82
330,11.775,-45.9,24,82
331,11.95,-27.5,24,82
332,12.05,-17.9,24,82
333,12.2,-0.7,24,82
334,12.35,6.6,24,82
335,12.525,19.2,24,82
336,12.675,25.3,24,82
337,12.875,27.9,24,82
338,12.95,-0.1,24,82
339,13,20.6,24,82
340,13.075,13.7,24,82
341,13.05,16.3,24,82
342,13.1,11.5,24,82
343,13.075,5,24,82
344,12.95,-12.5,24,82
345,12.9,7.9,24,82
346,13.05,16.7,24,82
347,13.2,21.7,24,82
348,13.325,17.3,24,82
349,13.325,13.9,24,82
350,13.275,8.8,24,82
351,13.3,11.7,24,82
352,13.3,16.8,24,82
353,13.4,22.1,24,82
354,13.525,17.4,24,82
355,13.425,7.7,24,82
356,13.3,4.8,24,82
357,13.325,10.4,24,82
358,13.425,14.3,24,82
359,13.425,13.9,24,82
360,13.5,21.8,24,82
361,13.675,22.1,24,82
362,13.7,20.1,24,83
363,13.7,17.1,24,83
364,13.7,14.2,24,83
365,13.625,4,24,83
366,13.475,1.2,24,83
367,13.45,9.3,24,83
368,13.475,15,24,83
369,13.5,8.9,24,83
370,13.475,9.4,24,83
371,13.475,9.2,24,83
372,13.475,9.7,24,83
373,13.55,32.7,24,83
374,14.25,36.4,24,83
375,14.45,31.2,24,83
376,14.35,25.5,24,83
377,14.2,18.8,24,83
378,14.075,31.7,24,83
379,14.25,16.1,24,83
380,13.975,14.4,24,83
381,13.85,7.8,24,83
382,13.65,0.2,24,83
383,13.5,-7,24,83
384,13.35,-12.1,24,83
385,13.25,5.8,24,83
386,13.375,7.2,24,83
387,13.4,7.3,24,83
388,13.4,11.9,24,83
389,13.4,6.2,24,83
390,13.45,19.4,24,83
391,14.25,34.6,24,83
392,14.475,29.9,24,83
393,14.375,29,24,83
394,14.5,28.1,24,83
395,14.45,24.3,24,83
396,14.325,17.2,24,83
397,14.1,14.5,24,83
398,13.925,6.9,24,83
399,13.775,-1.4,24,83
400,13.575,-6.1,24,83
401,13.425,-12.7,24,83
402,13.275,-5.6,24,83
403,13.325,8.4,24,83
404,13.4,6.5,24,83
405,13.4,10.1,24,83
406,13.425,7,24,83
407,13.45,7.6,24,83
408,13.45,6.8,24,83
409,13.45,9.1,24,83
410,13.45,6.9,24,83
411,13.45,8.6,24,83
412,13.475,8.7,24,83
413,13.5,7.5,24,83
414,13.5,11,24,83
415,13.525,11,24,83
416,13.55,5.5,24,83
417,13.525,9.8,24,83
418,13.5,-0.8,24,83
419,13.45,9.4,24,83
420,13.5,8.2,24,83
421,13.525,10.1,24,83
422,13.55,9.6,24,83
423,13.55,10.4,24,83
424,13.575,10,24,83
425,13.575,9.7,24,83
426,13.625,16.8,24,83
427,13.65,7.3,24,83
428,13.6,12.7,24,83
429,13.675,15.8,24,83
430,13.75,15.3,24,83
431,13.7,4.1,24,83
432,13.55,4.6,24,83
433,13.55,10,24,83
434,13.575,7.7,24,83
435,13.575,8.9,24,83
436,13.575,12.7,24,83
437,13.625,9.7,24,83
438,13.6,7.9,24,83
439,13.625,12.7,24,83
440,13.675,10.7,24,83
441,13.625,5.9,24,83
442,13.65,25,24,83
443,14.325,27.9,24,83
444,14.5,25.7,24,83
445,14.45,23.9,24,83
446,14.275,19.7,24,83
447,14.125,13.4,24,83
448,13.9,6.1,24,83
449,14.025,28.3,24,83
450,14.425,17.7,24,83
451,14.075,16,24,83
452,13.975,9.7,24,83
453,13.825,0.4,24,83
454,13.65,-0.9,24,83
455,13.5,-10,24,83
456,13.375,-0.4,24,83
457,13.425,5.7,24,83
458,13.5,10.1,24,83
459,13.475,-18.6,24,83
460,12.9,-48,24,83
461,12.7,5.7,24,83
462,13.6,33.1,24,83
463,14.45,29,24,83
464,14.325,24.9,24,83
465,14.05,19.4,24,83
466,13.925,13.2,24,83
467,13.775,6,24,83
468,13.575,-2.6,24,83
469,13.425,-9,24,83
470,13.325,4.4,24,83
471,13.4,6.7,24,83
472,13.45,9.3,24,83
473,13.7,28.8,24,83
474,14.5,26.2,24,83
475,14.475,24.3,24,83
476,14.35,21.5,24,83
477,14.125,16.2,24,83
478,13.95,9.5,24,83
479,13.775,2.5,24,83
480,13.6,-1.9,24,83
481,13.45,-8.7,24,83
482,13.35,-1.3,24,83
483,13.4,8.5,24,83
484,13.45,9,24,83
485,13.475,8.8,24,83
486,13.55,10.5,24,83
487,13.575,6.9,24,83
488,13.55,10.3,24,83
489,13.575,9.1,24,83
490,13.575,8.5,24,83
491,13.575,9.4,24,83
492,13.575,11.3,24,83
493,13.625,11.5,24,83
494,13.675,13.4,24,83
495,13.725,12,24,83
496,13.7,11.1,24,83
497,13.7,12.3,24,83
498,13.675,3.3,24,83
499,13.625,9.7,24,83
500,13.65,8.5,24,83
501,13.675,9.4,24,83
502,13.675,9.5,24,83
503,13.675,10.4,24,83
504,13.675,9,24,83
505,13.7,9.8,24,83
506,13.7,0,24,83
507,13.725,11.4,24,83
508,13.725,11.2,24,83
509,13.725,11.1,24,83
510,13.725,11,24,83
511,13.725,10.8,24,83
512,13.75,10.5,24,83
513,13.75,10.6,24,83
514,13.725,10.7,24,83
515,13.725,0,24,83
516,13.725,10.7,24,83
517,13.725,10.5,24,83
518,13.825,27,24,83
519,14.575,24.4,24,83
520,14.375,16.4,24,83
521,14,11,24,83
522,13.8,3.5,24,83
523,13.725,11.1,24,83
524,13.75,7.6,24,83
525,13.725,8.7,24,83
526,13.725,9.1,24,83
527,13.725,9.4,24,83
528,13.725,9.5,24,83
529,13.675,9.3,24,83
530,13.675,6.1,24,83
531,13.65,6.5,24,83
532,13.625,10.6,24,83
533,13.625,7.5,24,83
534,13.625,7.7,24,83
535,13.625,8,24,83
536,13.625,8,24,83
537,13.625,8.3,24,83
538,13.625,8.5,24,83
539,13.625,8.4,24,83
540,13.625,8.5,24,83
541,13.625,8.5,24,83
542,13.625,8.5,24,83
543,13.625,9.8,24,83
544,13.625,7.4,24,83
545,13.6,9,24,83
546,13.6,9.3,24,83
547,13.625,4.2,24,83
548,13.6,8.9,24,83
549,13.6,3.9,24,83
550,13.6,9.2,24,83
551,13.6,9.3,24,83
552,13.625,9,24,83
553,13.6,9.2,24,83
554,13.6,8.8,24,83
555,13.575,9.1,24,83
556,13.6,9.2,24,83
557,13.575,9.4,24,83
558,13.575,8.3,24,83
559,13.6,0,24,83
560,13.6,9.2,24,83
561,13.6,8.8,24,83
562,13.6,7,24,83
563,13.575,9.4,24,83
564,13.575,8,24,83
565,13.6,4.3,24,83
566,13.575,9.6,24,83
567,13.575,9.7,24,83
568,13.575,6.9,24,83
569,13.55,4.3,24,83
570,13.6,9.3,24,83
571,13.575,9.4,24,83
572,13.625,9.1,24,83
573,13.575,8.7,24,83
574,13.575,8.9,24,83
575,13.625,2,24,83
576,13.6,9,24,83
577,13.6,4.1,24,83
578,13.6,8.7,24,83
579,13.6,2.7,24,83
580,13.6,8.8,24,83
581,13.625,8.4,24,83
582,13.625,8.5,24,83
583,13.625,8.4,24,83
584,13.6,6.5,24,83
585,13.6,9.4,24,83
586,13.625,8.4,24,83
587,13.625,9.9,24,83
588,13.625,9.4,24,83
589,13.65,9.2,24,83
590,13.65,8.6,24,83
591,13.65,8.5,24,83
592,13.625,8.1,24,83
593,13.6,6.7,24,83
594,13.6,11.1,24,83
595,13.625,7.9,24,83
596,13.625,8.4,24,83
597,13.625,8.1,24,83
598,13.625,8.1,24,83
599,13.625,8,24,83
600,13.6,7.9,24,83
601,13.6,8.1,24,83
602,13.625,8.1,24,83
603,13.625,7.9,24,83
604,13.625,8.2,24,83
605,13.625,7.9,24,83
606,13.625,8.1,24,83
607,13.625,7.9,24,83
608,13.625,8,24,83
609,13.625,8.1,24,83
610,13.625,8.1,24,83
611,13.625,7.9,24,83
612,13.6,8.5,24,83
613,13.6,8,24,83
614,13.625,8,24,83
615,13.625,7.8,24,83
616,13.625,7.9,24,83
617,13.625,8.1,24,83
618,13.575,8.4,24,83
619,13.6,8.3,24,83
620,13.625,8,24,83
621,13.625,7.9,24,83
622,13.6,8.3,24,83
623,13.625,8,24,83
624,13.625,8.1,24,83
625,13.625,7.8,24,83
626,13.625,9.2,24,83
627,13.6,8.3,24,83
628,13.625,8.1,24,83
629,13.625,8.1,24,83
630,13.625,8.4,24,83
631,13.625,7.9,24,83
632,13.625,5.6,24,83
633,13.6,8.1,24,83
634,13.625,7.9,24,83
635,13.6,6.3,24,83
636,13.6,9.7,24,83
637,13.65,9,24,83
638,13.65,8.6,24,83
639,13.65,8.6,24,83
640,13.675,11.6,24,83
641,13.725,12.9,24,83
642,14.325,20.3,24,83
643,14.25,16,24,84
644,14.1,21.1,24,84
645,14.55,19.4,24,84
646,14.475,17.4,24,84
647,14.275,15.1,24,84
648,14.1,11.3,24,84
649,13.925,5,24,84
650,13.775,0.1,24,84
651,13.575,-4.3,24,84
652,13.575,9.4,24,84
653,13.7,12.7,24,84
654,13.8,11.4,24,84
655,13.775,10.8,24,84
656,13.775,10.4,24,84
657,13.8,9.8,24,84
658,13.7,3.5,24,84
659,13.6,3.7,24,84
660,13.625,7.5,24,84
661,13.625,2.3,24,84
662,13.6,4.6,24,84
663,13.575,8.4,24,84
664,13.575,3.5,24,84
665,13.55,3.8,24,84
666,13.525,5.1,24,84
667,13.525,8.7,24,84
668,13.525,3.2,24,84
669,13.5,5.3,24,84
670,13.5,5.8,24,84
671,13.525,5.8,24,84
672,13.525,5.6,24,84
673,13.525,5.8,24,84
674,13.525,4.6,24,84
675,13.475,6.1,24,84
676,13.475,1.3,24,84
677,13.475,6.5,24,84
678,13.45,7,24,84
679,13.45,2.7,24,84
680,13.475,2.3,24,84
681,13.475,8.2,24,84
682,13.475,7,24,84
683,13.475,3.8,24,84
684,13.475,3.6,24,84
685,13.45,4.3,24,84
686,13.45,2.9,24,84
687,13.45,4.1,24,84
688,13.45,-1.7,24,84
689,13.425,7.7,24,84
690,13.425,3.3,24,84
691,13.45,2.4,24,84
692,13.425,4.8,24,84
693,13.425,6.9,24,84
694,13.45,3.3,24,84
695,13.425,3.5,24,84
696,13.425,8.1,24,84
697,13.45,3.7,24,84
698,13.425,8.5,24,84
699,13.425,3.9,24,84
700,13.45,3.6,24,84
701,13.425,4,24,84
702,13.425,3.7,24,84
703,13.425,8.4,24,84
704,13.425,3.9,24,84
705,13.425,3.8,24,84
706,13.425,4,24,84
707,13.425,3.9,24,84
708,13.425,3.9,24,84
709,13.45,3.7,24,84
710,13.425,4.4,24,84
711,13.45,3.9,24,84
712,13.425,8.3,24,84
713,13.45,4,24,84
714,13.425,7.9,24,84
715,13.425,3.9,24,84
716,13.425,4.1,24,84
717,13.425,3.7,24,84
718,13.425,4,24,84
719,13.425,3.8,24,84
720,13.425,6.4,24,84
721,13.425,4,24,84
722,13.425,8.4,24,84
723,13.425,4.2,24,84
724,13.425,8.4,24,84
725,13.425,4,24,84
726,13.425,5,24,84
727,13.425,4,24,84
728,13.425,3.6,24,84
729,13.425,4,24,84
730,13.425,3.8,24,84
731,13.425,7.2,24,84
732,13.425,3.9,24,84
733,13.425,4.2,24,84
734,13.425,3.8,24,84
735,13.425,8.3,24,84
736,13.425,3.9,24,84
737,13.45,3.4,24,84
738,13.425,4.1,24,84
739,13.45,3.8,24,84
740,13.425,4.1,24,84
741,13.425,3.8,24,84
742,13.425,7.1,24,84
743,13.425,3.8,24,84
744,13.45,3.5,24,84
745,13.425,3.9,24,84
746,13.425,3.7,24,84
747,13.425,4.3,24,84
748,13.425,4,24,84
749,13.425,3.8,24,84
750,13.45,5.6,24,84
751,13.425,3.9,24,84
752,13.425,3.6,24,84
753,13.425,7.8,24,84
754,13.45,3.5,24,84
755,13.425,3.3,24,84
756,13.425,3.5,24,84
757,13.425,7.8,24,84
758,13.45,3.7,24,84
759,13.425,4.3,24,84
760,13.425,6.9,24,84
761,13.425,3.7,24,84
762,13.45,3.4,24,84
763,13.425,4.4,24,84
764,13.425,4.5,24,84
765,13.425,5.1,24,84
766,13.45,4.6,24,84
767,13.45,3.8,24,84
768,13.425,4.4,24,84
769,13.425,5.1,24,84
770,13.425,5.9,24,84
771,13.425,7.2,24,84
772,13.45,4,24,84
773,13.425,6.5,24,84
774,13.425,4.2,24,84
775,13.425,4.4,24,84
776,13.45,4,24,84
777,13.425,4.5,24,84
778,13.45,4.4,24,84
779,13.45,3.8,24,84
780,13.45,8,24,84
781,13.5,4.4,24,84
782,13.5,8.1,24,84
783,13.525,8,24,84
784,13.55,7.3,24,84
785,13.55,7.1,24,84
786,13.625,17.8,24,84
787,14.375,16.6,24,84
788,14.625,16.1,24,84
789,14.525,15.2,24,84
790,14.35,14,24,84
791,14.15,12.1,24,84
792,13.925,8.4,24,84
793,13.75,2,24,84
794,13.6,-4.3,24,84
795,13.45,-0.5,24,84
796,13.3,-30.6,24,84
797,13,-30.9,24,84
798,13.125,22.1,24,84
799,13.65,15.4,24,84
800,13.575,7.9,24,84
801,13.4,3.1,24,84
802,13.375,3.5,24,84
803,13.375,3.9,24,84
804,13.925,17.9,24,84
805,14.6,16.4,24,84
806,14.625,15.6,24,84
807,14.625,15.3,24,84
808,14.6,14.6,24,84
809,14.45,13.6,24,84
810,14.225,12.6,24,84
811,14.05,10.3,24,84
812,13.875,5.2,24,84
813,13.675,-1.4,24,84
814,13.525,-7.9,24,84
815,13.35,-14,24,84
816,13.2,-5.6,24,84
817,13.25,1.3,24,84
818,13.3,5.8,24,84
819,14,18,24,84
820,14.625,16,24,84
821,14.625,15.2,24,84
822,14.625,14.7,24,84
823,14.65,14.5,24,84
824,14.65,14.5,24,84
825,14.65,14.3,24,84
826,14.65,13.4,24,84
827,14.55,13.5,24,84
828,14.275,11.4,24,84
829,14.375,14.2,24,84
830,14.625,14,24,84
831,14.6,11.9,24,84
832,14.375,12.5,24,84
833,14.45,14.1,24,84
834,14.625,13.4,24,84
835,14.45,12.2,24,84
836,14.275,10.2,24,84
837,14.05,6.1,24,84
838,13.875,0,24,84
839,13.725,-5.7,24,84
840,13.525,-11,24,84
841,13.35,-16.2,24,84
842,13.175,-6.8,24,84
843,13.925,0,24,84
844,14.6,16.3,24,84
845,14.625,14.8,24,84
846,14.65,14.2,24,84
847,14.65,13.4,24,84
848,14.5,11.7,24,84
849,14.3,11.2,24,84
850,14.15,9,24,84
851,13.9,4.2,24,84
852,13.725,-1.3,24,84
853,13.6,-5.1,24,84
854,13.375,-16.7,24,84
855,13.2,-15.8,24,84
856,13.2,1.6,24,84
857,13.275,1.1,24,84
858,13.275,6.2,24,84
859,13.3,0.9,24,84
860,13.3,5.9,24,84
861,13.3,5.7,24,84
862,13.425,19.7,24,84
863,14.525,15,24,84
864,14.6,13.9,24,84
865,14.425,13.1,24,84
866,14.425,13.9,24,84
867,14.65,13.4,24,84
868,14.575,12.1,24,84
869,14.4,11.9,24,84
870,14.225,10.4,24,84
871,14.025,7.6,24,84
872,13.8,2,24,84
873,13.65,-5,24,84
874,13.5,-11.9,24,84
875,13.275,-18.3,24,84
876,13.15,-9.9,24,84
877,13.625,20.3,24,84
878,14.625,15.1,24,84
879,14.625,13.8,24,84
880,14.65,13.2,24,84
881,14.65,12.8,24,84
882,14.55,11.3,24,84
883,14.375,11.5,24,84
884,14.15,10.1,24,84
885,13.8,4.5,24,84
886,13.7,-0.9,24,84
887,13.5,-8.5,24,84
888,13.375,-14.2,24,84
889,13.25,-14.9,24,84
890,13.2,1.1,24,84
891,13.25,1.5,24,84
892,13.3,3.6,24,84
893,13.325,4.9,24,84
894,13.375,4.2,24,84
895,13.375,3.8,24,84
896,13.375,3.6,24,84
897,13.375,3.3,24,84
898,13.375,3.4,24,84
899,13.375,3.2,24,84
900,13.4,2.8,24,84
901,13.4,2.9,24,84
902,13.4,2.6,24,84
903,13.375,2.6,24,84
904,13.375,2.8,24,84
905,13.375,3,24,84
906,13.375,3.1,24,84
907,13.375,3.1,24,84
908,13.4,7,24,84
909,13.45,6.1,24,84
910,13.475,5.6,24,84
911,13.4,1.9,24,84
912,13.375,2,24,84
913,13.375,2.5,24,84
914,13.375,2.7,24,84
915,13.4,6.4,24,84
916,13.425,6,24,84
917,13.45,5.4,24,84
918,13.475,5.3,24,84
919,13.475,5,24,84
920,13.475,4.9,24,84
921,13.475,4.7,24,84
922,13.475,4.6,24,84
923,13.475,4.6,24,84
924,13.475,4.5,24,84
925,13.475,4.3,24,84
926,13.45,3.3,24,84
927,13.45,4.6,24,84
928,13.475,4.5,24,84
929,13.475,4.5,24,84
930,13.625,16,24,84
931,14.45,12.8,24,84
932,14.65,12.4,24,84
933,14.625,11.7,24,84
934,14.6,12.1,24,84
935,14.65,11.9,24,84
936,14.65,11.7,24,84
937,14.65,11.6,24,84
938,14.625,10.8,24,84
939,14.5,10.2,24,84
940,14.325,10,24,84
941,14.075,8,24,84
942,13.9,3.1,24,84
943,13.75,-3.1,24,84
944,13.6,11.4,24,84
945,14.325,12.4,24,84
946,14.65,11.8,24,84
947,14.65,11.5,24,84
948,14.65,11.4,24,84
949,14.65,11.3,24,84
950,14.525,10.7,24,84
951,14.375,10.1,24,84
952,14.2,8.7,24,84
953,13.95,4.9,24,84
954,13.8,8.3,24,84
955,14.275,11.8,24,84
956,14.65,0,24,84
957,14.525,0,24,84
958,14.35,9,24,84
959,14.1,6.4,24,84
960,13.95,2.8,24,84
961,13.775,-4.2,24,84
962,13.575,-11.1,24,84
963,13.4,-18.5,24,84
964,13.25,10,24,84
965,14.2,16.6,24,84
966,14.625,13.1,24,84
967,14.65,11.8,24,84
968,14.65,11.3,24,84
969,14.65,10.9,24,84
970,14.575,10.5,24,84
971,14.375,10.5,24,84
972,14.425,10.4,24,84
973,14.4,11.7,24,84
974,14.65,10.6,24,84
975,14.55,10,24,84
976,14.575,10.3,24,84
977,14.65,10.4,24,84
978,14.65,10.2,24,84
979,14.525,9.4,24,84
980,14.325,9.8,24,84
981,14.3,9.4,24,84
982,14.25,11.8,24,84
983,14.575,10.4,24,84
984,14.575,9.7,24,84
985,14.4,9,24,84
986,14.15,7.5,24,84
987,13.975,3.1,24,84
988,13.825,-2.8,24,84
989,13.625,-9,24,84
990,13.45,-15.5,24,84
991,13.3,-20,24,84
992,13.075,-24.3,24,84
993,12.975,-9,24,84
994,13.425,25.5,24,84
995,14.6,16.9,24,84
996,14.6,13.4,24,84
997,14.475,11.6,24,84
998,14.2,10.6,24,84
999,14.05,9.5,24,84
1000,13.85,7.2,24,84
1001,13.65,2.2,24,84
1002,13.5,-5.1,24,84
1003,13.325,-11.3,24,84
1004,13.575,21.1,24,84
1005,14.525,11.7,24,84
1006,14.65,10.6,24,84
1007,14.65,10.3,24,84
1008,14.65,10.1,24,84
